,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
146,frozenset({'21212'}),frozenset({'21976'}),0.06472098833981121,0.019850083287062743,0.012284841754580788,0.1898123324396783,9.562294006261835,0.011000124745614518,1.2097813333352931,0.9573855209506601
147,frozenset({'21976'}),frozenset({'21212'}),0.019850083287062743,0.06472098833981121,0.012284841754580788,0.6188811188811189,9.562294006261835,0.011000124745614518,2.4540348379340733,0.9135567616180866
148,frozenset({'21212'}),frozenset({'21977'}),0.06472098833981121,0.04025541365907829,0.024534980566352026,0.37908847184986594,9.417080521401498,0.021929610408308542,1.5457026368962168,0.9556613219748112
149,frozenset({'21977'}),frozenset({'21212'}),0.04025541365907829,0.06472098833981121,0.024534980566352026,0.6094827586206897,9.417080521401498,0.021929610408308542,2.394974952595627,0.9312998368724016
150,frozenset({'21212'}),frozenset({'22090'}),0.06472098833981121,0.03199611327040533,0.01093142698500833,0.16890080428954427,5.278791297622026,0.008860606911115147,1.1647272572585123,0.8666533562084748
151,frozenset({'22090'}),frozenset({'21212'}),0.03199611327040533,0.06472098833981121,0.01093142698500833,0.341648590021692,5.278791297622026,0.008860606911115147,1.420637971582692,0.8373547932592889
152,frozenset({'22355'}),frozenset({'21212'}),0.03161438089950028,0.06472098833981121,0.010410882842865074,0.3293084522502744,5.088124589835875,0.008364768865298166,1.3944994756504614,0.8296942005614286
153,frozenset({'21212'}),frozenset({'22355'}),0.06472098833981121,0.03161438089950028,0.010410882842865074,0.16085790884718498,5.088124589835876,0.008364768865298166,1.1540186451261545,0.8590633619037018
154,frozenset({'22356'}),frozenset({'21212'}),0.03033037201554692,0.06472098833981121,0.010445585785674625,0.3443935926773455,5.321204164391629,0.008482574132114276,1.4265861364589965,0.8374734945738337
155,frozenset({'21212'}),frozenset({'22356'}),0.06472098833981121,0.03033037201554692,0.010445585785674625,0.1613941018766756,5.321204164391629,0.008482574132114276,1.156287631835681,0.8682677594665155
156,frozenset({'21212'}),frozenset({'22417'}),0.06472098833981121,0.0207870627429206,0.011486674069961133,0.17747989276139411,8.537997645763495,0.010141314824557645,1.1905033428842589,0.9439712733672085
157,frozenset({'22417'}),frozenset({'21212'}),0.0207870627429206,0.06472098833981121,0.011486674069961133,0.5525876460767947,8.537997645763493,0.010141314824557645,2.0904183880016904,0.9016185203430428
158,frozenset({'21212'}),frozenset({'22423'}),0.06472098833981121,0.0761729594669628,0.012215435868961688,0.18873994638069705,2.477781455538117,0.0072854466474914755,1.138755737339137,0.6376847418378808
159,frozenset({'22423'}),frozenset({'21212'}),0.0761729594669628,0.06472098833981121,0.012215435868961688,0.16036446469248292,2.477781455538117,0.0072854466474914755,1.1139107056940392,0.6455896276350522
160,frozenset({'21212'}),frozenset({'84991'}),0.06472098833981121,0.046571349250416436,0.026825374791782344,0.4144772117962467,8.899832589508677,0.023811231039976864,1.6283373934505254,0.9490626057360674
161,frozenset({'84991'}),frozenset({'21212'}),0.046571349250416436,0.06472098833981121,0.026825374791782344,0.5760059612518629,8.899832589508677,0.023811231039976864,2.2058777392758757,0.9309960794639569
162,frozenset({'21212'}),frozenset({'84992'}),0.06472098833981121,0.03033037201554692,0.01801082731815658,0.27828418230563007,9.17509953926663,0.016047815664596232,1.3435615573484438,0.9526669001597061
163,frozenset({'84992'}),frozenset({'21212'}),0.03033037201554692,0.06472098833981121,0.01801082731815658,0.5938215102974829,9.17509953926663,0.016047815664596232,2.3026305808197325,0.9188793080740189
164,frozenset({'21212'}),frozenset({'85099B'}),0.06472098833981121,0.06978761799000555,0.015373403664630761,0.23753351206434317,3.4036626969896138,0.010856680054436412,1.2200042844223906,0.7550675739342355
165,frozenset({'85099B'}),frozenset({'21212'}),0.06978761799000555,0.06472098833981121,0.015373403664630761,0.2202884137245152,3.4036626969896138,0.010856680054436412,1.1995191916126529,0.7591802344749704
166,frozenset({'85123A'}),frozenset({'21212'}),0.11715713492504164,0.06472098833981121,0.01662270960577457,0.14188388625592416,2.1922391776679415,0.00904018404236526,1.0899212783447696,0.6160160712175523
167,frozenset({'21212'}),frozenset({'85123A'}),0.06472098833981121,0.11715713492504164,0.01662270960577457,0.25683646112600533,2.1922391776679415,0.00904018404236526,1.1879523400900414,0.5814793088113439
168,frozenset({'21213'}),frozenset({'21975'}),0.02918517490283176,0.024847307051637978,0.010133259300388673,0.34720570749108204,13.973574953998632,0.009408086298222254,1.4938131416567804,0.95634752163747
169,frozenset({'21975'}),frozenset({'21213'}),0.024847307051637978,0.02918517490283176,0.010133259300388673,0.40782122905027934,13.973574953998632,0.009408086298222254,1.6393948461546521,0.9520933066835665
170,frozenset({'21213'}),frozenset({'21977'}),0.02918517490283176,0.04025541365907829,0.011868406440866185,0.4066587395957194,10.10196400016401,0.010693545152440143,1.6175254451156618,0.9280959921400164
171,frozenset({'21977'}),frozenset({'21213'}),0.04025541365907829,0.02918517490283176,0.011868406440866185,0.29482758620689653,10.101964000164008,0.010693545152440143,1.3767056199421945,0.9388011780487764
172,frozenset({'21213'}),frozenset({'84991'}),0.02918517490283176,0.046571349250416436,0.013221821210438646,0.45303210463733656,9.727699796743286,0.01186262823710438,1.743116294087826,0.9241729234247864
173,frozenset({'84991'}),frozenset({'21213'}),0.046571349250416436,0.02918517490283176,0.013221821210438646,0.28390461997019373,9.727699796743286,0.01186262823710438,1.3557060304686783,0.9410256072216786
174,frozenset({'21213'}),frozenset({'84992'}),0.02918517490283176,0.03033037201554692,0.010029150471960022,0.34363852556480384,11.32984868727161,0.009143953259818332,1.4773408643748642,0.9391467295008211
175,frozenset({'84992'}),frozenset({'21213'}),0.03033037201554692,0.02918517490283176,0.010029150471960022,0.3306636155606407,11.329848687271609,0.009143953259818332,1.4504139438203847,0.9402558785264286
176,frozenset({'21231'}),frozenset({'21232'}),0.036333981121599114,0.06132009994447529,0.028387007218212103,0.7812798471824259,12.74100740034453,0.026159003864454966,4.291693691520236,0.9562579281165318
177,frozenset({'21232'}),frozenset({'21231'}),0.06132009994447529,0.036333981121599114,0.028387007218212103,0.46293152235427276,12.74100740034453,0.026159003864454966,1.7943075398926598,0.9817119452056626
178,frozenset({'21231'}),frozenset({'85123A'}),0.036333981121599114,0.11715713492504164,0.011764297612437535,0.32378223495702,2.7636578443487823,0.007507512483810432,1.3055599996235614,0.6622218638788973
179,frozenset({'85123A'}),frozenset({'21231'}),0.11715713492504164,0.036333981121599114,0.011764297612437535,0.10041469194312796,2.7636578443487823,0.007507512483810432,1.0712336120294637,0.7228474425335337
180,frozenset({'21232'}),frozenset({'22064'}),0.06132009994447529,0.01696973903387007,0.011243753470294281,0.1833616298811545,10.805212119949589,0.010203167376705706,1.2037522322433483,0.9667321856219784
181,frozenset({'22064'}),frozenset({'21232'}),0.01696973903387007,0.06132009994447529,0.011243753470294281,0.6625766871165645,10.805212119949587,0.010203167376705706,2.781905885619101,0.9231171281423692
182,frozenset({'22423'}),frozenset({'21232'}),0.0761729594669628,0.06132009994447529,0.01093142698500833,0.14350797266514806,2.3403088513406374,0.006260493497427705,1.095958713096743,0.6199276976107297
183,frozenset({'21232'}),frozenset({'22423'}),0.06132009994447529,0.0761729594669628,0.01093142698500833,0.17826825127334467,2.340308851340638,0.006260493497427705,1.1242440637891713,0.6101184974710798
184,frozenset({'21232'}),frozenset({'84991'}),0.06132009994447529,0.046571349250416436,0.012735980011104943,0.20769666100735712,4.459751850661701,0.009880220220520342,1.2033631613389388,0.8264502920978105
185,frozenset({'84991'}),frozenset({'21232'}),0.046571349250416436,0.06132009994447529,0.012735980011104943,0.27347242921013415,4.459751850661701,0.009880220220520342,1.2920086419225787,0.8136657913282986
186,frozenset({'21232'}),frozenset({'85099B'}),0.06132009994447529,0.06978761799000555,0.012180732926152137,0.19864176570458403,2.846375495048878,0.007901349216118136,1.1607946885675566,0.691051346195714
187,frozenset({'85099B'}),frozenset({'21232'}),0.06978761799000555,0.06132009994447529,0.012180732926152137,0.17454002983590255,2.8463754950488784,0.007901349216118136,1.1371598066335302,0.6973418341073631
188,frozenset({'85123A'}),frozenset({'21232'}),0.11715713492504164,0.06132009994447529,0.018427262631871184,0.1572867298578199,2.565010983351974,0.011243175409059253,1.1138781520518282,0.6911061365170734
189,frozenset({'21232'}),frozenset({'85123A'}),0.06132009994447529,0.11715713492504164,0.018427262631871184,0.300509337860781,2.5650109833519745,0.011243175409059253,1.2621224454591031,0.6499959374836167
190,frozenset({'21240'}),frozenset({'21239'}),0.015824541921154914,0.016067462520821765,0.01107023875624653,0.6995614035087719,43.53900951081808,0.0108159785220192,3.274987132047484,0.9927417750286288
191,frozenset({'21239'}),frozenset({'21240'}),0.016067462520821765,0.015824541921154914,0.01107023875624653,0.6889848812095033,43.53900951081808,0.0108159785220192,3.164397479795176,0.9929868705185312
192,frozenset({'21485'}),frozenset({'22111'}),0.028525818989450304,0.03477234869516935,0.012284841754580788,0.4306569343065693,12.3850401387007,0.011292932029864339,1.6953357465225873,0.9462499833499429
193,frozenset({'22111'}),frozenset({'21485'}),0.03477234869516935,0.028525818989450304,0.012284841754580788,0.3532934131736527,12.3850401387007,0.011292932029864339,1.5021869280440907,0.9523736979182535
194,frozenset({'21535'}),frozenset({'21527'}),0.02793586896168795,0.02793586896168795,0.010410882842865074,0.37267080745341613,13.340226071525018,0.009630470068220475,1.5495279712590915,0.9516231718491546
195,frozenset({'21527'}),frozenset({'21535'}),0.02793586896168795,0.02793586896168795,0.010410882842865074,0.37267080745341613,13.340226071525018,0.009630470068220475,1.5495279712590915,0.9516231718491546
196,frozenset({'21535'}),frozenset({'21531'}),0.02793586896168795,0.01919072737368129,0.012840088839533593,0.4596273291925466,23.950490267653567,0.012303979194342955,1.8150608378487045,0.9857859894809664
197,frozenset({'21531'}),frozenset({'21535'}),0.01919072737368129,0.02793586896168795,0.012840088839533593,0.6690777576853526,23.950490267653567,0.012303979194342955,2.9374396965256095,0.9769964742366822
198,frozenset({'21535'}),frozenset({'21533'}),0.02793586896168795,0.022591615769017213,0.011486674069961133,0.4111801242236025,18.20056291801433,0.010855557652205064,1.6599446187889053,0.972216353070616
199,frozenset({'21533'}),frozenset({'21535'}),0.022591615769017213,0.02793586896168795,0.011486674069961133,0.5084485407066052,18.200562918014327,0.010855557652205064,1.9775429665810658,0.9669004887577144
200,frozenset({'21733'}),frozenset({'85123A'}),0.03779150471960022,0.11715713492504164,0.027068295391449195,0.7162534435261708,6.1136135155954205,0.022640750973994643,3.1113782526428144,0.8692820938213516
201,frozenset({'85123A'}),frozenset({'21733'}),0.11715713492504164,0.03779150471960022,0.027068295391449195,0.23104265402843605,6.1136135155954205,0.022640750973994643,1.2513158243708127,0.947428640541848
202,frozenset({'21754'}),frozenset({'21755'}),0.046536646307606885,0.038277345918933926,0.020370627429205996,0.4377330350484713,11.435825147739573,0.018589328120582647,1.710437770719774,0.9570955165994174
203,frozenset({'21755'}),frozenset({'21754'}),0.038277345918933926,0.046536646307606885,0.020370627429205996,0.5321849501359928,11.435825147739573,0.018589328120582647,2.0381203083773443,0.9488759541936633
204,frozenset({'85123A'}),frozenset({'21754'}),0.11715713492504164,0.046536646307606885,0.017524986118822874,0.14958530805687204,3.214355135694873,0.012072885968403634,1.1211746019036988,0.7803150881125848
205,frozenset({'21754'}),frozenset({'85123A'}),0.046536646307606885,0.11715713492504164,0.017524986118822874,0.37658463832960476,3.214355135694873,0.012072885968403634,1.4161390933798075,0.722519229902972
206,frozenset({'85123A'}),frozenset({'21755'}),0.11715713492504164,0.038277345918933926,0.015998056635202665,0.1365521327014218,3.5674399419076797,0.01151359245480563,1.1138166998894268,0.8151925674292964
207,frozenset({'21755'}),frozenset({'85123A'}),0.038277345918933926,0.11715713492504164,0.015998056635202665,0.41795104261106075,3.56743994190768,0.01151359245480563,1.516784548563363,0.748331069007372
208,frozenset({'21790'}),frozenset({'21791'}),0.03504997223764575,0.02613131593559134,0.015408106607440311,0.43960396039603966,16.822878781902094,0.014492204709364685,1.7378222100795986,0.9747210887792057
209,frozenset({'21791'}),frozenset({'21790'}),0.02613131593559134,0.03504997223764575,0.015408106607440311,0.5896414342629482,16.822878781902098,0.014492204709364685,2.3514801647412713,0.9657946261837507
210,frozenset({'21843'}),frozenset({'22423'}),0.039734869516935035,0.0761729594669628,0.010723209328151026,0.2698689956331878,3.5428450925585144,0.007696486723012479,1.2652894275243154,0.7474404231224049
211,frozenset({'22423'}),frozenset({'21843'}),0.0761729594669628,0.039734869516935035,0.010723209328151026,0.14077448747152618,3.542845092558514,0.007696486723012479,1.117593828955635,0.7769213759145059
212,frozenset({'21928'}),frozenset({'21929'}),0.026790671848972793,0.027241810105496946,0.012701277068295392,0.4740932642487047,17.403148410943533,0.011971450673186992,1.8496781344792028,0.968485510279319
213,frozenset({'21929'}),frozenset({'21928'}),0.027241810105496946,0.026790671848972793,0.012701277068295392,0.4662420382165605,17.403148410943533,0.011971450673186992,1.8233158057244783,0.9689346669855954
214,frozenset({'21931'}),frozenset({'21928'}),0.04153942254303165,0.026790671848972793,0.010167962243198223,0.24477861319966585,9.136710515494263,0.00905509320505204,1.2886411126070572,0.929147677064078
215,frozenset({'21928'}),frozenset({'21931'}),0.026790671848972793,0.04153942254303165,0.010167962243198223,0.37953367875647664,9.136710515494261,0.00905509320505204,1.5447423085527758,0.9150666699769208
216,frozenset({'21928'}),frozenset({'22411'}),0.026790671848972793,0.03706274292059967,0.010445585785674625,0.3898963730569948,10.5199006423318,0.009452650002266,1.578317542389166,0.9298534670956081
217,frozenset({'22411'}),frozenset({'21928'}),0.03706274292059967,0.026790671848972793,0.010445585785674625,0.28183520599250933,10.519900642331798,0.009452650002266,1.355133718989957,0.9397726189717903
218,frozenset({'21928'}),frozenset({'85099B'}),0.026790671848972793,0.06978761799000555,0.013603553581343698,0.5077720207253886,7.275961486436002,0.01173389640865199,1.8897998918729362,0.8863058488264797
219,frozenset({'85099B'}),frozenset({'21928'}),0.06978761799000555,0.026790671848972793,0.013603553581343698,0.19492789656887122,7.275961486436001,0.01173389640865199,1.20884741131051,0.927273315593725
220,frozenset({'85099F'}),frozenset({'21928'}),0.036542198778456415,0.026790671848972793,0.010723209328151026,0.2934472934472934,10.953338352302081,0.009744219272037466,1.3774051378266554,0.9431691057700948
221,frozenset({'21928'}),frozenset({'85099F'}),0.026790671848972793,0.036542198778456415,0.010723209328151026,0.40025906735751293,10.953338352302081,0.009744219272037466,1.6064566361620554,0.9337185809262282
222,frozenset({'21931'}),frozenset({'21929'}),0.04153942254303165,0.027241810105496946,0.010341476957245974,0.24895572263993318,9.138736437697215,0.009209867896436706,1.2952075120174862,0.9291729917470003
223,frozenset({'21929'}),frozenset({'21931'}),0.027241810105496946,0.04153942254303165,0.010341476957245974,0.37961783439490443,9.138736437697215,0.009209867896436706,1.5449518548331007,0.9155159951147087
224,frozenset({'21929'}),frozenset({'85099B'}),0.027241810105496946,0.06978761799000555,0.0138811771238201,0.5095541401273885,7.301497812984002,0.011980036086821407,1.8966668048775213,0.8872110342121224
225,frozenset({'85099B'}),frozenset({'21929'}),0.06978761799000555,0.027241810105496946,0.0138811771238201,0.19890601690701146,7.301497812984003,0.011980036086821407,1.2142872252500594,0.9277900578250328
226,frozenset({'85099F'}),frozenset({'21929'}),0.036542198778456415,0.027241810105496946,0.010688506385341476,0.2924976258309591,10.737084822859767,0.009693030745381444,1.3749186227636396,0.9412605817983479
227,frozenset({'21929'}),frozenset({'85099F'}),0.027241810105496946,0.036542198778456415,0.010688506385341476,0.39235668789808914,10.737084822859769,0.009693030745381444,1.585564725280737,0.9322613368223585
228,frozenset({'21930'}),frozenset({'21931'}),0.022383398112159912,0.04153942254303165,0.011521377012770683,0.5147286821705426,12.391329745552511,0.010591583580640775,1.9751024679225064,0.9403465624950549
229,frozenset({'21931'}),frozenset({'21930'}),0.04153942254303165,0.022383398112159912,0.011521377012770683,0.2773600668337511,12.391329745552513,0.010591583580640775,1.3528405461962365,0.959140555850979
230,frozenset({'21930'}),frozenset({'85099B'}),0.022383398112159912,0.06978761799000555,0.011243753470294281,0.5023255813953489,7.197918425404463,0.009681669433524654,1.869118337683634,0.8807859277402426
231,frozenset({'85099B'}),frozenset({'21930'}),0.06978761799000555,0.022383398112159912,0.011243753470294281,0.16111387369467928,7.1979184254044615,0.009681669433524654,1.1653746214561034,0.9256713437929628
232,frozenset({'21931'}),frozenset({'22355'}),0.04153942254303165,0.03161438089950028,0.011590782898389784,0.279030910609858,8.82607543373619,0.010277539771769092,1.3431721738856295,0.9251286702094561
233,frozenset({'22355'}),frozenset({'21931'}),0.03161438089950028,0.04153942254303165,0.011590782898389784,0.36663007683863885,8.826075433736188,0.010277539771769092,1.5132713796590955,0.915646971600608
234,frozenset({'21931'}),frozenset({'22383'}),0.04153942254303165,0.04025541365907829,0.01266657412548584,0.30492898913951544,7.574856681934722,0.01099438748785686,1.3807863820313502,0.9056025061167443
235,frozenset({'22383'}),frozenset({'21931'}),0.04025541365907829,0.04153942254303165,0.01266657412548584,0.3146551724137931,7.574856681934722,0.01099438748785686,1.3985085155346961,0.9043909320378348
236,frozenset({'21931'}),frozenset({'22386'}),0.04153942254303165,0.03723625763464742,0.0138811771238201,0.33416875522138684,8.974284110400264,0.012334404484013293,1.445957590478453,0.9270809044498354
237,frozenset({'22386'}),frozenset({'21931'}),0.03723625763464742,0.04153942254303165,0.0138811771238201,0.3727865796831314,8.974284110400262,0.012334404484013293,1.5281251108637843,0.9229372274087159
238,frozenset({'21931'}),frozenset({'22411'}),0.04153942254303165,0.03706274292059967,0.013360632981676846,0.32163742690058483,8.67818735352739,0.011821068042894302,1.419502335867047,0.9231141934570732
239,frozenset({'22411'}),frozenset({'21931'}),0.03706274292059967,0.04153942254303165,0.013360632981676846,0.3604868913857678,8.67818735352739,0.011821068042894302,1.498734841470047,0.9188226506087251
240,frozenset({'21931'}),frozenset({'85099B'}),0.04153942254303165,0.06978761799000555,0.021585230427540257,0.5196324143692566,7.445911314005221,0.01868629307558174,1.936459515245154,0.9032172269683867
241,frozenset({'85099B'}),frozenset({'21931'}),0.06978761799000555,0.04153942254303165,0.021585230427540257,0.3092988562904028,7.44591131400522,0.01868629307558174,1.3876632262533934,0.9306456478880757
242,frozenset({'85099C'}),frozenset({'21931'}),0.03373126041088284,0.04153942254303165,0.012978900610771794,0.38477366255144035,9.262855355123062,0.011577723531655097,1.5578991325889187,0.9231820217606573
243,frozenset({'21931'}),frozenset({'85099C'}),0.04153942254303165,0.03373126041088284,0.012978900610771794,0.3124477861319967,9.262855355123063,0.011577723531655097,1.4053750683938924,0.9307027848185576
244,frozenset({'85099F'}),frozenset({'21931'}),0.036542198778456415,0.04153942254303165,0.01530399777901166,0.41880341880341876,10.08207127505373,0.013786055943301904,1.649115993565666,0.934980266644712
245,frozenset({'21931'}),frozenset({'85099F'}),0.04153942254303165,0.036542198778456415,0.01530399777901166,0.368421052631579,10.082071275053732,0.013786055943301904,1.5254748519341108,0.9398550687156356
246,frozenset({'85123A'}),frozenset({'21931'}),0.11715713492504164,0.04153942254303165,0.010410882842865074,0.08886255924170616,2.1392343417786175,0.0055442431112828,1.0519385271439288,0.6032138364779875
247,frozenset({'21931'}),frozenset({'85123A'}),0.04153942254303165,0.11715713492504164,0.010410882842865074,0.2506265664160401,2.139234341778617,0.0055442431112828,1.1781080373408306,0.555623302798798
248,frozenset({'21975'}),frozenset({'21977'}),0.024847307051637978,0.04025541365907829,0.012388950583009439,0.49860335195530725,12.38599499133115,0.011388711959331619,1.9141424061841223,0.9426868825822143
249,frozenset({'21977'}),frozenset({'21975'}),0.04025541365907829,0.024847307051637978,0.012388950583009439,0.30775862068965515,12.385994991331149,0.011388711959331619,1.4086888216937734,0.9578211382904332
250,frozenset({'21975'}),frozenset({'84991'}),0.024847307051637978,0.046571349250416436,0.014575235980011104,0.5865921787709497,12.595559033877562,0.013418063365376936,2.3062666011375064,0.9440643958651075
251,frozenset({'84991'}),frozenset({'21975'}),0.046571349250416436,0.024847307051637978,0.014575235980011104,0.31296572280178836,12.595559033877562,0.013418063365376936,1.4193654164172471,0.9655750718428158
252,frozenset({'21975'}),frozenset({'84992'}),0.024847307051637978,0.03033037201554692,0.010688506385341476,0.4301675977653631,14.182733978497373,0.009934878318880774,1.701675131462913,0.9531755788695291
253,frozenset({'84992'}),frozenset({'21975'}),0.03033037201554692,0.024847307051637978,0.010688506385341476,0.3524027459954233,14.182733978497373,0.009934878318880774,1.5058011548354566,0.9585653770751473
254,frozenset({'21977'}),frozenset({'21976'}),0.04025541365907829,0.019850083287062743,0.010306774014436424,0.2560344827586207,12.89840848806366,0.009507700700548556,1.317466863716115,0.9611630722420424
255,frozenset({'21976'}),frozenset({'21977'}),0.019850083287062743,0.04025541365907829,0.010306774014436424,0.5192307692307692,12.898408488063659,0.009507700700548556,1.996268739589117,0.9411530210283927
256,frozenset({'21977'}),frozenset({'84991'}),0.04025541365907829,0.046571349250416436,0.020648250971682398,0.5129310344827586,11.0138753276119,0.018773502042945478,1.9574818316274634,0.9473410422890591
257,frozenset({'84991'}),frozenset({'21977'}),0.046571349250416436,0.04025541365907829,0.020648250971682398,0.4433681073025335,11.0138753276119,0.018773502042945478,1.7241997789417898,0.9536166508533965
258,frozenset({'21977'}),frozenset({'84992'}),0.04025541365907829,0.03033037201554692,0.014124097723486951,0.35086206896551725,11.568010731476367,0.012903136051567378,1.4937805690065946,0.9518727447567482
259,frozenset({'84992'}),frozenset({'21977'}),0.03033037201554692,0.04025541365907829,0.014124097723486951,0.465675057208238,11.568010731476367,0.012903136051567378,1.7961815170491768,0.9421298628943034
260,frozenset({'85123A'}),frozenset({'21977'}),0.11715713492504164,0.04025541365907829,0.010306774014436424,0.0879739336492891,2.185393855205099,0.005590565084916424,1.0523214431591268,0.6143976452152553
261,frozenset({'21977'}),frozenset({'85123A'}),0.04025541365907829,0.11715713492504164,0.010306774014436424,0.2560344827586207,2.1853938552050987,0.005590565084916424,1.1866717537508131,0.5651676343027225
262,frozenset({'22086'}),frozenset({'22910'}),0.03352304275402554,0.024257357023875624,0.011833703498056635,0.3530020703933748,14.552371474185247,0.01102052308144559,1.5081078289838978,0.9635849781769744
263,frozenset({'22910'}),frozenset({'22086'}),0.024257357023875624,0.03352304275402554,0.011833703498056635,0.48783977110157367,14.552371474185247,0.01102052308144559,1.8870597573042907,0.9544347420503162
264,frozenset({'22112'}),frozenset({'22111'}),0.03237784564131038,0.03477234869516935,0.011729594669627984,0.36227224008574493,10.418400070170486,0.010603740930989971,1.513541846499844,0.9342654757506377
265,frozenset({'22111'}),frozenset({'22112'}),0.03477234869516935,0.03237784564131038,0.011729594669627984,0.33732534930139724,10.418400070170486,0.010603740930989971,1.4601768052219986,0.9365831689205086
266,frozenset({'22111'}),frozenset({'22114'}),0.03477234869516935,0.03557051637978901,0.01089672404219878,0.31337325349301404,8.809915778199699,0.009659853643373522,1.404590614225947,0.9184274152365188
267,frozenset({'22114'}),frozenset({'22111'}),0.03557051637978901,0.03477234869516935,0.01089672404219878,0.30634146341463414,8.809915778199699,0.009659853643373522,1.3915025915435324,0.919187511330594
268,frozenset({'85123A'}),frozenset({'22111'}),0.11715713492504164,0.03477234869516935,0.010410882842865074,0.08886255924170616,2.555552402304396,0.006337054095124524,1.0593655886882667,0.6894716981132076
269,frozenset({'22111'}),frozenset({'85123A'}),0.03477234869516935,0.11715713492504164,0.010410882842865074,0.29940119760479045,2.5555524023043965,0.006337054095124524,1.2601261407480175,0.6306234270511254
270,frozenset({'22112'}),frozenset({'22114'}),0.03237784564131038,0.03557051637978901,0.01665741254858412,0.5144694533762058,14.463367579013408,0.015505715859857609,1.9863415192442755,0.9620075404368253
271,frozenset({'22114'}),frozenset({'22112'}),0.03557051637978901,0.03237784564131038,0.01665741254858412,0.4682926829268292,14.463367579013408,0.015505715859857609,1.8198398315920308,0.9651921935158866
272,frozenset({'22149'}),frozenset({'22147'}),0.03067740144364242,0.024118545252637423,0.011417268184342032,0.3721719457013575,15.430945017741463,0.010677373889390218,1.554376947741745,0.9647924812625712
273,frozenset({'22147'}),frozenset({'22149'}),0.024118545252637423,0.03067740144364242,0.011417268184342032,0.4733812949640288,15.430945017741463,0.010677373889390218,1.8406535682969087,0.9583081535729931
274,frozenset({'85123A'}),frozenset({'22178'}),0.11715713492504164,0.028525818989450304,0.010862021099389229,0.0927132701421801,3.2501527888285424,0.007520017875194885,1.0707465997687287,0.7841963550143671
275,frozenset({'22178'}),frozenset({'85123A'}),0.028525818989450304,0.11715713492504164,0.010862021099389229,0.3807785888077859,3.2501527888285424,0.007520017875194885,1.4257305208086755,0.7126511135088054
276,frozenset({'85123A'}),frozenset({'22189'}),0.11715713492504164,0.0280399777901166,0.013464741810105497,0.11492890995260664,4.098751818309793,0.010179658348853635,1.0981716984540049,0.8563509044932892
277,frozenset({'22189'}),frozenset({'85123A'}),0.0280399777901166,0.11715713492504164,0.013464741810105497,0.48019801980198024,4.098751818309793,0.010179658348853635,1.6984215118584913,0.7778337264463466
278,frozenset({'22198'}),frozenset({'22197'}),0.022383398112159912,0.036333981121599114,0.014575235980011104,0.6511627906976744,17.921592145887473,0.013761958015566648,2.762509254118082,0.9658197132816422
279,frozenset({'22197'}),frozenset({'22198'}),0.036333981121599114,0.022383398112159912,0.014575235980011104,0.40114613180515757,17.921592145887473,0.013761958015566648,1.632479397410795,0.9798014744087703
280,frozenset({'85123A'}),frozenset({'22219'}),0.11715713492504164,0.02179344808439756,0.010549694614103275,0.09004739336492891,4.131856189814954,0.007996436676397621,1.0750082419489173,0.8585650446871897
281,frozenset({'22219'}),frozenset({'85123A'}),0.02179344808439756,0.11715713492504164,0.010549694614103275,0.48407643312101906,4.131856189814954,0.007996436676397621,1.7111892569971412,0.774865004145101
282,frozenset({'22297'}),frozenset({'85123A'}),0.021585230427540257,0.11715713492504164,0.010237368128817323,0.47427652733118963,4.0482086527178796,0.007708504375229875,1.6792913213352416,0.7695889136166728
283,frozenset({'85123A'}),frozenset({'22297'}),0.11715713492504164,0.021585230427540257,0.010237368128817323,0.08738151658767773,4.0482086527178796,0.007708504375229875,1.072096157765863,0.8529005436520626
284,frozenset({'22356'}),frozenset({'22355'}),0.03033037201554692,0.03161438089950028,0.01516518600777346,0.5,15.815587266739847,0.014206310074050415,1.9367712382009994,0.9660725789134635
285,frozenset({'22355'}),frozenset({'22356'}),0.03161438089950028,0.03033037201554692,0.01516518600777346,0.4796926454445664,15.815587266739845,0.014206310074050415,1.8636477449237066,0.9673535208743953
286,frozenset({'22355'}),frozenset({'85099B'}),0.03161438089950028,0.06978761799000555,0.010167962243198223,0.3216245883644347,4.60861966101917,0.00796166990599337,1.3712354045487134,0.8085779824648843
287,frozenset({'85099B'}),frozenset({'22355'}),0.06978761799000555,0.03161438089950028,0.010167962243198223,0.1456986573843859,4.60861966101917,0.00796166990599337,1.1335410244534954,0.8417596941123894
288,frozenset({'22356'}),frozenset({'85099B'}),0.03033037201554692,0.06978761799000555,0.011243753470294281,0.3707093821510298,5.311964970693225,0.009127069054578538,1.478192039775882,0.8371364051284362
289,frozenset({'85099B'}),frozenset({'22356'}),0.06978761799000555,0.03033037201554692,0.011243753470294281,0.16111387369467928,5.311964970693224,0.009127069054578538,1.1559013763347572,0.8726456046296871
290,frozenset({'22379'}),frozenset({'22381'}),0.029497501388117714,0.022348695169350362,0.01259716823986674,0.4270588235294117,19.10889294848374,0.011937937573086208,1.7063729139754664,0.9764718236173835
291,frozenset({'22381'}),frozenset({'22379'}),0.022348695169350362,0.029497501388117714,0.01259716823986674,0.5636645962732919,19.10889294848374,0.011937937573086208,2.224212132050008,0.9693316420305177
